Date,Open,High,Low,Close,Adj Close,Volume
10-10-2022,233.0500031,234.5599976,226.7299957,229.25,228.6057587,29743600
11-10-2022,227.6199951,229.0599976,224.1100006,225.4100037,224.7765503,30474000
12-10-2022,225.3999939,227.8600006,223.9600067,225.75,225.1155853,21903900
13-10-2022,219.8500061,236.1000061,219.1300049,234.2400055,233.5817413,42551800
14-10-2022,235.5399933,237.2400055,228.3399963,228.5599976,227.9176941,30198600
17-10-2022,235.8200073,238.9600067,235.1399994,237.5299988,236.8624878,28142300
18-10-2022,243.2400055,243.9299927,235.3699951,238.5,237.8297577,26329600
19-10-2022,237.0399933,239.6100006,234.2899933,236.4799957,235.8154297,19985700
20-10-2022,235.7700043,241.3099976,234.8699951,236.1499939,235.4863586,21811000
21-10-2022,234.7400055,243,234.5,242.1199951,241.4395752,26299700
24-10-2022,243.7599945,247.8399963,241.3000031,247.25,246.5551758,24911200
25-10-2022,247.2599945,251.0399933,245.8300018,250.6600037,249.9555817,34775500
26-10-2022,231.1699982,238.3000031,230.0599976,231.3200073,230.6699371,82543200
27-10-2022,231.0399933,233.6900024,225.7799988,226.75,226.1127777,40424600
28-10-2022,226.2400055,236.6000061,226.0500031,235.8699951,235.2071381,40647700
31-10-2022,233.7599945,234.9199982,231.1499939,232.1300049,231.4776611,28357300
01-11-2022,234.6000061,235.7400055,227.3300018,228.1699982,227.5287933,30592300
02-11-2022,229.4600067,231.3000031,220.0399933,220.1000061,219.4814758,38407000
03-11-2022,220.0899963,220.4100037,213.9799957,214.25,213.6479034,36633900
04-11-2022,217.5500031,221.5899963,213.4299927,221.3899994,220.7678375,36789100
07-11-2022,221.9900055,228.4100037,221.2799988,227.8699951,227.2296295,33498000
08-11-2022,228.6999969,231.6499939,225.8399963,228.8699951,228.2268219,28192500
09-11-2022,227.3699951,228.6300049,224.3300018,224.5099945,223.8790741,27852900
10-11-2022,235.4299927,243.3300018,235,242.9799957,242.2971649,46268000
11-11-2022,242.9900055,247.9900055,241.9299927,247.1100006,246.4155579,34620200
14-11-2022,241.9900055,243.9100037,239.2100067,241.5500031,240.8711853,31123300
15-11-2022,245.6600037,247,240.0299988,241.9700012,241.2900085,31390100
16-11-2022,242.7899933,243.8000031,240.4199982,241.7299957,241.7299957,24093300
17-11-2022,237.7799988,243.25,237.6300049,241.6799927,241.6799927,23123500
18-11-2022,243.5099945,243.7400055,239.0299988,241.2200012,241.2200012,27613500
21-11-2022,241.4299927,244.6699982,241.1900024,242.0500031,242.0500031,26394700
22-11-2022,243.5899963,245.3099976,240.7100067,245.0299988,245.0299988,19665700
23-11-2022,245.1100006,248.2799988,244.2700043,247.5800018,247.5800018,19508500
25-11-2022,247.3099976,248.6999969,246.7299957,247.4900055,247.4900055,9200800
28-11-2022,246.0800018,246.6499939,240.8000031,241.7599945,241.7599945,24778200
29-11-2022,241.3999939,242.7899933,238.2100067,240.3300018,240.3300018,17956300
